flyer_name, product_name, unit_promo_price, uom, least_unit_for_promo, save_per_unit, discount, organic
week_38_page_1, Organic strawberries, 0, 0, 0, 0, 0, 0
week_38_page_2, Yogurt, 32, 0, 21, 27, 5, 0
week_38_page_2, Free Range Large Brown Eggs, 3, 0, 2, 3, 2, 0
week_38_page_2, Organic Medjool Dates, 2, 0, 0, 1, 0, 0
week_38_page_2, Yoghurt, 0, 0, 0, 0, 0, 0
week_38_page_2, Organic Plain Whole Milk Yogurt, 0, 0, 0, 0, 0, 0
week_38_page_2, Organic Z Bars, 0, 0, 0, 0, 0, 0
week_38_page_2, Bath Tissue Double Roll, 0, 0, 0, 0, 0, 0
week_38_page_3, Vegan Mock Chicken Salad, 99, 0, 27, 38, 21, 0
week_38_page_3, 4-Pack Croissants, 12, 0, 8, 8, 8, 0
week_38_page_3, Gluten-Free Bread, 4, 0, 0, 2, 0, 0
week_38_page_3, Organic Soup Cups, 0, 0, 0, 0, 0, 0
week_38_page_3, Chardonnay or Cabernet, 0, 0, 0, 0, 0, 0
week_38_page_3, Gluten Free Bread, 0, 0, 0, 0, 0, 0
week_38_page_3, Turkey & Hame Croissant Sandwich, 0, 0, 0, 0, 0, 0
week_38_page_3, 4-Pack Croissant, 0, 0, 0, 0, 0, 0
week_38_page_4, Whole Chicken, 27, 0, 4, 21, 4, 0
week_38_page_4, Omega 3, 3, 0, 0, 0, 0, 0
week_38_page_4, Pork Tenderloin, 0, 0, 0, 0, 0, 0
week_38_page_4, Alaskan Cod Cakes, 0, 0, 0, 0, 0, 0
week_38_page_4, Whole Chickens, 0, 0, 0, 0, 0, 0
week_38_page_4, Alaska Cod Cakes, 0, 0, 0, 0, 0, 0
week_38_page_4, Seasoned Half Chickens, 0, 0, 0, 0, 0, 0
week_38_page_4, Whole Chickens , 0, 0, 0, 0, 0, 0
week_38_page_4, Double Crusted Chicken Pot Pies, 0, 0, 0, 0, 0, 0
week_38_page_4, Double Crusted Chicken Pot Pie, 0, 0, 0, 0, 0, 0
week_38_page_4, Chilean Sea Bass, 0, 0, 0, 0, 0, 0
week_38_page_4, Chicken Sea Bass Portion, 0, 0, 0, 0, 0, 0
week_38_page_4, Chillean Sea Bass Portion, 0, 0, 0, 0, 0, 0
week. asad -_, , 0, 0, 0, 0, 0, 0
week_39_page_1, Tortilla Chips, 99, 0, 8, 9, 2, 0
week_39_page_1, Omega 3, 1, 0, 0, 1, 0, 0
week_39_page_1, Organic Tea, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic Kale, 0, 0, 0, 0, 0, 0
week_39_page_1, Hummus, 0, 0, 0, 0, 0, 0
week_39_page_1, Whole Beef Tenderloins, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic Hummus, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic Hummus , 0, 0, 0, 0, 0, 0
week_39_page_1, Organic Tortilla Chips, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic California Navel Oranges, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic Baby Carrots, 0, 0, 0, 0, 0, 0
week_39_page_1, Hommus, 0, 0, 0, 0, 0, 0
week_39_page_1, Organic California Naval Oranges, 0, 0, 0, 0, 0, 0
week_39_page_2, Chocolate Bars, 60, 0, 48, 48, 32, 0
week_39_page_2, Coffee, 16, 0, 10, 14, 8, 0
week_39_page_2, Organic Juices, 3, 0, 2, 2, 2, 0
week_39_page_2, Organic Broths, 0, 0, 0, 0, 0, 0
week_39_page_2, Organic Juice, 0, 0, 0, 0, 0, 0
week_39_page_2, Organic Rice, 0, 0, 0, 0, 0, 0
week_39_page_2, Juice, 0, 0, 0, 0, 0, 0
week_39_page_2, Chocolate Bar, 0, 0, 0, 0, 0, 0
week_39_page_3, Super Lump Crab Cakes, 99, 0, 5, 28, 3, 0
week_39_page_3, "Boneless, Skinless Chicken Breast", 2, 0, 2, 2, 0, 0
week_39_page_3, Ground Round, 0, 0, 0, 0, 0, 0
week_39_page_3, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_39_page_3, Organic Zuchini, 0, 0, 0, 0, 0, 0
week_39_page_3, Chicken Breast, 0, 0, 0, 0, 0, 0
week_39_page_3, Organic Zucchini, 0, 0, 0, 0, 0, 0
week_39_page_3, Organic Braeburn Apples, 0, 0, 0, 0, 0, 0
week_39_page_3, Bone-In Chops, 0, 0, 0, 0, 0, 0
week_39_page_3, Chciken Breast, 0, 0, 0, 0, 0, 0
week_39_page_4, Organic Tea, 349, 0, 28, 48, 24, 0
week_39_page_4, Original Chicken Salad, 12, 0, 3, 10, 2, 0
week_39_page_4, Tulips, 2, 0, 1, 2, 0, 0
week_39_page_4, Moon Bark, 0, 0, 0, 0, 0, 0
week_39_page_4, 4-Inch Cakes, 0, 0, 0, 0, 0, 0
week_39_page_4, Spring Cupcakes, 0, 0, 0, 0, 0, 0
week_39_page_4, Cage Free Large White Eggs, 0, 0, 0, 0, 0, 0
week_39_page_4, 8-Inch Cake, 0, 0, 0, 0, 0, 0
week_3_page_1, Sockeye Salmon Fillets, 12, 0, 1, 3, 0, 0
week_3_page_1, Whole Chicken, 0, 0, 0, 0, 0, 0
week_3_page_1, Omega 3, 0, 0, 0, 0, 0, 0
week_3_page_1, All Organic Juices & Smoothies, 0, 0, 0, 0, 0, 0
week_3_page_1, Ground Sirloin, 0, 0, 0, 0, 0, 0
week_3_page_1, Whole Chickens, 0, 0, 0, 0, 0, 0
week_3_page_1, Whole Chickens , 0, 0, 0, 0, 0, 0
week_3_page_1, Organic Juices, 0, 0, 0, 0, 0, 0
week_3_page_1, Organic Juice, 0, 0, 0, 0, 0, 0
week_3_page_1, Sockeye Salmon Fillet, 0, 0, 0, 0, 0, 0
week_3_page_1, Juice, 0, 0, 0, 0, 0, 0
week_3_page_1, Sockeye Salmon, 0, 0, 0, 0, 0, 0
week_3_page_2, Asparagus, 25, 0, 20, 24, 19, 0
week_3_page_2, Kale Caesar Salad, 8, 0, 3, 7, 0, 0
week_3_page_2, Maple Honey Ham, 0, 0, 0, 0, 0, 0
week_3_page_2, Pepper Jack Cheese, 0, 0, 0, 0, 0, 0
week_3_page_2, Quarter Sheet Cakes, 0, 0, 0, 0, 0, 0
week_3_page_2, Vegan Chicken Salads, 0, 0, 0, 0, 0, 0
week_3_page_2, Salad, 0, 0, 0, 0, 0, 0
week_3_page_2, Salads, 0, 0, 0, 0, 0, 0
week_3_page_2, Quarter Sheet Cake, 0, 0, 0, 0, 0, 0
week_3_page_3, Organic Kale, 750, 0, 69, 79, 59, 0
week_3_page_3, Craft Beer, 20, 0, 19, 20, 12, 0
week_3_page_3, Sangria, 7, 0, 6, 6, 3, 0
week_3_page_3, Vinho Verde, 0, 0, 0, 0, 0, 0
week_3_page_3, Meadowkaas Spring Milk Gouda, 0, 0, 0, 0, 0, 0
week_3_page_3, "Sport Plan-Based Protein, Raw Fit, & Raw Meal", 0, 0, 0, 0, 0, 0
week_3_page_3, Organic Ketchup, 0, 0, 0, 0, 0, 0
week_3_page_3, Ketchup , 0, 0, 0, 0, 0, 0
week_3_page_4, Organic Mangoes, 4, 0, 3, 4, 2, 0
week_3_page_4, Thick Cut Bacon, 2, 0, 0, 2, 0, 0
week_40_page_1, Sockeye Salmon Fillets, 4, 0, 0, 0, 0, 0
week_40_page_1, Hass Avocados, 0, 0, 0, 0, 0, 0
week_40_page_1, Omega 3, 0, 0, 0, 0, 0, 0
week_40_page_1, Sockeye Salmon Fillet, 0, 0, 0, 0, 0, 0
week_40_page_1, Sockeye Salmon, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_40_page_2, Nutritional Bars, 10, 0, 10, 10, 9, 0
week_40_page_2, Yogurt, 7, 0, 4, 4, 3, 0
week_40_page_2, Organic Cereal, 2, 0, 0, 2, 0, 0
week_40_page_2, Organic Tea, 0, 0, 0, 0, 0, 0
week_40_page_2, Greek Yogurt, 0, 0, 0, 0, 0, 0
week_40_page_2, Yoghurt, 0, 0, 0, 0, 0, 0
week_40_page_2, Egg Nog, 0, 0, 0, 0, 0, 0
week_40_page_2, Nutrional Bars, 0, 0, 0, 0, 0, 0
week_40_page_2, Heirloom Blue Eggs, 0, 0, 0, 0, 0, 0
week_40_page_2, Nutrition Bars, 0, 0, 0, 0, 0, 0
week_40_page_2, Nutrition Bar, 0, 0, 0, 0, 0, 0
week_40_page_3, 10-Pack Mini Cookies, 750, 0, 24, 87, 12, 0
week_40_page_3, Vegan Mock Chicken Salad, 10, 0, 9, 9, 8, 0
week_40_page_3, Grilled Chicken Caesar Salad, 6, 0, 4, 6, 0, 0
week_40_page_3, Cookies, 0, 0, 0, 0, 0, 0
week_40_page_3, Organic Baguette, 0, 0, 0, 0, 0, 0
week_40_page_3, 10 Pack Mini Cookies, 0, 0, 0, 0, 0, 0
week_40_page_3, Organic Dips, 0, 0, 0, 0, 0, 0
week_40_page_3, Angel Food Cake, 0, 0, 0, 0, 0, 0
week_40_page_3, Pinot Noir & Pinot Gris, 0, 0, 0, 0, 0, 0
week_40_page_4, NY Strips, 6, 0, 2, 4, 2, 0
week_40_page_4, Pork Sausages, 1, 0, 0, 0, 0, 0
week_40_page_4, Guacamole, 0, 0, 0, 0, 0, 0
week_40_page_4, Sausage, 0, 0, 0, 0, 0, 0
week_40_page_4, Salsa & Guacamole, 0, 0, 0, 0, 0, 0
week_40_page_4, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_40_page_4, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_40_page_4, NY Strip, 0, 0, 0, 0, 0, 0
week_40_page_4, Organic California Navel Oranges, 0, 0, 0, 0, 0, 0
week_40_page_4, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_40_page_4, Boneless Boston Butt Pork Roast, 0, 0, 0, 0, 0, 0
week_40_page_4, Organic California Naval Oranges, 0, 0, 0, 0, 0, 0
week_40_page_4, Organic Bartlett Pears, 0, 0, 0, 0, 0, 0
week_40_page_4, Sausages, 0, 0, 0, 0, 0, 0
week_40_page_4, Boston Butt Pork Roast, 0, 0, 0, 0, 0, 0
week_40_page_4, Pork Sausage, 0, 0, 0, 0, 0, 0
week_41_page_1, Sockeye Salmon Fillets, 96, 0, 7, 11, 6, 0
week_41_page_1, Omega 3, 6, 0, 5, 5, 5, 0
week_41_page_1, Cranberry Pecan Chicken Salad, 2, 0, 1, 2, 0, 0
week_41_page_1, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_41_page_1, 2 lb. Bag Organic Lemons, 0, 0, 0, 0, 0, 0
week_41_page_1, Cranberryt Pecan Chicken Salad, 0, 0, 0, 0, 0, 0
week_41_page_1, Sockeye Salmon Fillet, 0, 0, 0, 0, 0, 0
week_41_page_1, Sockeye Salmon, 0, 0, 0, 0, 0, 0
week_41_page_2, Yogurt, 32, 0, 17, 24, 16, 0
week_41_page_2, Kombucha, 9, 0, 8, 9, 6, 0
week_41_page_2, Ice Cream, 4, 0, 3, 3, 2, 0
week_41_page_2, BRAND WIDE SALE, 2, 0, 2, 2, 2, 0
week_41_page_2, Yoghurt, 1, 0, 1, 1, 0, 0
week_41_page_2, Almond Milk, 0, 0, 0, 0, 0, 0
week_41_page_2, Frozen Yogurt, 0, 0, 0, 0, 0, 0
week_41_page_2, Nut Thins, 0, 0, 0, 0, 0, 0
week_41_page_2, Almonds, 0, 0, 0, 0, 0, 0
week_41_page_3, 5-Pack Cookies, 750, 0, 36, 400, 18, 0
week_41_page_3, Cookies, 14, 0, 10, 11, 8, 0
week_41_page_3, Cupcakes, 6, 0, 4, 6, 4, 0
week_41_page_3, Potato Salad, 3, 0, 2, 2, 2, 0
week_41_page_3, cupcakes, 0, 0, 0, 0, 0, 0
week_41_page_4, "Boneless, Skinless Chicken Breast", 11, 0, 4, 4, 0, 0
week_41_page_4, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_41_page_4, Chicken Breast, 0, 0, 0, 0, 0, 0
week_41_page_4, Chilean Sea Bass, 0, 0, 0, 0, 0, 0
week_41_page_4, Chicken Sea Bass Portion, 0, 0, 0, 0, 0, 0
week_41_page_4, Chillean Sea Bass Portion, 0, 0, 0, 0, 0, 0
week_41_page_4, Chciken Breast, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_42_page_1, Organic Tea, 24, 0, 6, 18, 2, 0
week_42_page_1, Ground Sirloin, 1, 0, 0, 0, 0, 0
week_42_page_1, Strawberries, 0, 0, 0, 0, 0, 0
week_42_page_1, Skirt Steaks, 0, 0, 0, 0, 0, 0
week_42_page_1, Organic Oats, 0, 0, 0, 0, 0, 0
week_42_page_1, Ribeye, 0, 0, 0, 0, 0, 0
week_42_page_1, Skirt Steak, 0, 0, 0, 0, 0, 0
week_42_page_1, Whey Protein Powder, 0, 0, 0, 0, 0, 0
week_42_page_1, Organic Teas, 0, 0, 0, 0, 0, 0
week_42_page_1, Avocados, 0, 0, 0, 0, 0, 0
week_42_page_1, avocados, 0, 0, 0, 0, 0, 0
week_42_page_2, Yogurt, 24, 0, 20, 20, 18, 0
week_42_page_2, Energy Drink, 12, 0, 10, 12, 8, 0
week_42_page_2, Ice Cream, 2, 0, 2, 2, 2, 0
week_42_page_2, Yoghurt, 2, 0, 2, 2, 2, 0
week_42_page_2, Avocado Oil Mayonaisse, 1, 0, 0, 0, 0, 0
week_42_page_2, Organic Whole Kernel Coconut Oil, 0, 0, 0, 0, 0, 0
week_42_page_2, Protein Bars, 0, 0, 0, 0, 0, 0
week_42_page_2, Herbal Teas, 0, 0, 0, 0, 0, 0
week_42_page_3, Blackened Chicken Salad, 375, 0, 36, 257, 24, 0
week_42_page_3, "Chardonnay, Cabernet, or Sauvignon Blanc", 18, 0, 6, 16, 6, 0
week_42_page_3, Organic Tea, 0, 0, 0, 0, 0, 0
week_42_page_3, Blackened Chicken Salad Wrap, 0, 0, 0, 0, 0, 0
week_42_page_3, Chardonnay or Cabernet, 0, 0, 0, 0, 0, 0
week_42_page_3, Organic Baguette, 0, 0, 0, 0, 0, 0
week_42_page_3, Chardonnay, 0, 0, 0, 0, 0, 0
week_42_page_3, Sauvignon Blanc, 0, 0, 0, 0, 0, 0
week_42_page_3, Caprese Baguette, 0, 0, 0, 0, 0, 0
week_42_page_3, 10-pack thin & Crispy Cookies, 0, 0, 0, 0, 0, 0
week_42_page_3, Pet Care, 0, 0, 0, 0, 0, 0
week_42_page_3, Poison Ivy Relief, 0, 0, 0, 0, 0, 0
week_42_page_4, Organic Grape Tomatoes, 48, 0, 24, 35, 18, 0
week_42_page_4, "Boneless, Skinless Chicken Breast", 5, 0, 4, 4, 4, 0
week_42_page_4, Organic Tea, 2, 0, 1, 2, 0, 0
week_42_page_4, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_42_page_4, Liquid Laundry Detergent, 0, 0, 0, 0, 0, 0
week_42_page_4, Organic Gala Apples, 0, 0, 0, 0, 0, 0
week_42_page_4, Almond Milk, 0, 0, 0, 0, 0, 0
week_42_page_4, 3 lb. Bag Organic Gala Apples, 0, 0, 0, 0, 0, 0
week_42_page_4, Chicken Breast, 0, 0, 0, 0, 0, 0
week_42_page_4, Gala Apples, 0, 0, 0, 0, 0, 0
week_42_page_4, 3 lb. Bag Organic gala Apples, 0, 0, 0, 0, 0, 0
week_42_page_4, Chciken Breast, 0, 0, 0, 0, 0, 0
week_43_page_1, Whole Chicken, 25, 0, 6, 6, 4, 0
week_43_page_1, Ground Round, 2, 0, 2, 2, 1, 0
week_43_page_1, Whole Chickens, 0, 0, 0, 0, 0, 0
week_43_page_1, Organic Green Kale, 0, 0, 0, 0, 0, 0
week_43_page_1, Whole Chickens , 0, 0, 0, 0, 0, 0
week_43_page_1, Green Kale, 0, 0, 0, 0, 0, 0
week_43_page_1, Organic California Navel Oranges, 0, 0, 0, 0, 0, 0
week_43_page_1, Organic California Naval Oranges, 0, 0, 0, 0, 0, 0
week_43_page_1, 6 oz. Scottish Salmon Fillets, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_43_page_2, Yogurt, 60, 0, 26, 32, 25, 0
week_43_page_2, Ice Cream, 16, 0, 11, 14, 8, 0
week_43_page_2, Yoghurt, 3, 0, 2, 2, 2, 0
week_43_page_2, Probiotics, 1, 0, 0, 0, 0, 0
week_43_page_2, Coconut Ice Cream, 0, 0, 0, 0, 0, 0
week_43_page_2, Organic Coconut Oil, 0, 0, 0, 0, 0, 0
week_43_page_2, Juice, 0, 0, 0, 0, 0, 0
week_43_page_2, Juice Blends, 0, 0, 0, 0, 0, 0
week_43_page_2, Coconut Yogurt, 0, 0, 0, 0, 0, 0
week_43_page_2, WomenSense Supplements, 0, 0, 0, 0, 0, 0
week_43_page_2, Liquid Castille Soaps, 0, 0, 0, 0, 0, 0
week_43_page_3, Energy Seed Salad, 22, 0, 12, 16, 8, 0
week_43_page_3, Napa Chicken Salad, 7, 0, 2, 2, 1, 0
week_43_page_3, 5-Pack Cookies, 0, 0, 0, 0, 0, 0
week_43_page_3, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_43_page_3, signature Chicken Tortilla Soup, 0, 0, 0, 0, 0, 0
week_43_page_4, NY Strips, 25, 0, 4, 6, 3, 0
week_43_page_4, Maryland Crab Cakes, 2, 0, 1, 2, 1, 0
week_43_page_4, "Organic Garnet, Jewell, &  Covington Sweet Potatoe", 0, 0, 0, 0, 0, 0
week_43_page_4, NY Strip Steak, 0, 0, 0, 0, 0, 0
week_43_page_4, NY Strip Steaks, 0, 0, 0, 0, 0, 0
week_43_page_4, 2 lb. Bag Organic Lemons, 0, 0, 0, 0, 0, 0
week_43_page_4, Organic Lemons, 0, 0, 0, 0, 0, 0
week_43_page_4, Covington Sweet Potatoes, 0, 0, 0, 0, 0, 0
week_43_page_4, NY Strip, 0, 0, 0, 0, 0, 0
week_43_page_4, Strip Steak, 0, 0, 0, 0, 0, 0
week_43_page_4, NY Strip Stteak, 0, 0, 0, 0, 0, 0
week_43_page_4, 4 lb. Bag Organic Valencia Oranges, 0, 0, 0, 0, 0, 0
week_43_page_4, Strip, 0, 0, 0, 0, 0, 0
week_43_page_4, Strip Steaks, 0, 0, 0, 0, 0, 0
week_44_page_1, Organic Strawberries, 3, 0, 2, 2, 0, 0
week_44_page_1, Hass Avocados, 0, 0, 0, 0, 0, 0
week_44_page_1, Original Chicken Salad, 0, 0, 0, 0, 0, 0
week_44_page_1, Day Boat Sea Scallops, 0, 0, 0, 0, 0, 0
week_44_page_1, Strawberries, 0, 0, 0, 0, 0, 0
week_44_page_1, White Shrimp, 0, 0, 0, 0, 0, 0
week_44_page_1, Dayboat Sea Scallops, 0, 0, 0, 0, 0, 0
week_44_page_1, Florida White Shrimp, 0, 0, 0, 0, 0, 0
week_44_page_1, Organic Hass Avocados, 0, 0, 0, 0, 0, 0
week_44_page_1, Water, 0, 0, 0, 0, 0, 0
week_44_page_1, Organic strawberries, 0, 0, 0, 0, 0, 0
week_44_page_1, Original Chicken Salad Wrap, 0, 0, 0, 0, 0, 0
week., , 0, 0, 0, 0, 0, 0
week_44_page_2, Chocolate Bars, 1002, 0, 22, 32, 20, 0
week_44_page_2, Kombucha, 9, 0, 7, 8, 7, 0
week_44_page_2, Mac & Cheese, 5, 0, 3, 3, 3, 0
week_44_page_2, Juice, 2, 0, 2, 2, 2, 0
week_44_page_2, Prepacked Bulk, 2, 0, 1, 1, 0, 0
week_44_page_2, Chocolate Bar, 0, 0, 0, 0, 0, 0
week_44_page_3, 10-Pack Mini Cookies, 48, 0, 16, 18, 12, 0
week_44_page_3, Vegan Mock Chicken Salad, 7, 0, 3, 3, 2, 0
week_44_page_3, Quarter Sheet Cakes, 2, 0, 0, 0, 0, 0
week_44_page_3, Greek Salad, 0, 0, 0, 0, 0, 0
week_44_page_3, Egg Rolls & Spring Rolls, 0, 0, 0, 0, 0, 0
week_44_page_3, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_44_page_3, Loaf Bread, 0, 0, 0, 0, 0, 0
week_44_page_3, 10 Pack Mini Cookies, 0, 0, 0, 0, 0, 0
week_44_page_3, 8-Inch & Quarter Sheet Cakes, 0, 0, 0, 0, 0, 0
week_44_page_3, Vegan Salads, 0, 0, 0, 0, 0, 0
week_44_page_3, Quarter Sheet Cake, 0, 0, 0, 0, 0, 0
week_44_page_4, Organic Grape Tomatoes, 4, 0, 3, 3, 2, 0
week_44_page_4, "Boneless, Skinless Chicken Breast", 1, 0, 0, 0, 0, 0
week_44_page_4, Organic Tea, 0, 0, 0, 0, 0, 0
week_44_page_4, Organic Zucchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_44_page_4, Organic Zuchini & Yellow Squash, 0, 0, 0, 0, 0, 0
week_44_page_4, "Boneless, Skinless Chicken Breasts", 0, 0, 0, 0, 0, 0
week_44_page_4, Salsa & Guacamole, 0, 0, 0, 0, 0, 0
week_44_page_4, Flank Steak, 0, 0, 0, 0, 0, 0
week_44_page_4, Flank Steaks, 0, 0, 0, 0, 0, 0
week_44_page_4, 3 lb. Bag Organic Gala Apples, 0, 0, 0, 0, 0, 0
week_44_page_4, Red Bell Peppers, 0, 0, 0, 0, 0, 0
week_44_page_4, 2 lb. Bag Organic Lemons, 0, 0, 0, 0, 0, 0
week_44_page_4, Organic Zucchini, 0, 0, 0, 0, 0, 0
week_44_page_4, Yellow Squash, 0, 0, 0, 0, 0, 0
week_44_page_4, Valencia Oranges, 0, 0, 0, 0, 0, 0
week_44_page_4, 4 lb. Bag Organic Valencia Oranges, 0, 0, 0, 0, 0, 0
week_45_page_1, Blueberries, 750, 0, 36, 100, 36, 0
week_45_page_1, Organic Blueberries, 15, 0, 9, 10, 5, 0
week_45_page_1, Cranberry Pecan Chicken Salad, 5, 0, 0, 0, 0, 0
week_45_page_1, Maine Lobster Tails, 0, 0, 0, 0, 0, 0
week_45_page_1, Cranberryt Pecan Chicken Salad, 0, 0, 0, 0, 0, 0
week_45_page_1, Chocolate Dipped Strawberries, 0, 0, 0, 0, 0, 0
week_45_page_1, Chilean Sea Bass, 0, 0, 0, 0, 0, 0
week_45_page_1, Chillean Sea Bass Portion, 0, 0, 0, 0, 0, 0
week_45_page_1, Single Essential Oils & Blends, 0, 0, 0, 0, 0, 0
week_45_page_2, Fruit Galettes, 506, 0, 15, 74, 9, 0
week_45_page_2, Grilled Chicken Caesar Salad, 7, 0, 2, 6, 2, 0
week_45_page_2, 4-Pack Muffins, 2, 0, 0, 2, 0, 0
week_45_page_2, Blackened Chicken Salad Wrap, 0, 0, 0, 0, 0, 0
week_45_page_2, Cupcakes, 0, 0, 0, 0, 0, 0
week_45_page_2, Seasonal Fruit Galettes, 0, 0, 0, 0, 0, 0
week_45_page_2, Hummus, 0, 0, 0, 0, 0, 0
week_45_page_2, BRAND WIDE SALE, 0, 0, 0, 0, 0, 0
week_45_page_2, Organic Hummus, 0, 0, 0, 0, 0, 0
week_45_page_2, Organic Hummus , 0, 0, 0, 0, 0, 0
week_45_page_2, Organic Hommus, 0, 0, 0, 0, 0, 0
week_45_page_2, 4-Pack Mufins, 0, 0, 0, 0, 0, 0
week_45_page_2, Hommus, 0, 0, 0, 0, 0, 0
week_45_page_2, Single Cupcakes, 0, 0, 0, 0, 0, 0
week_45_page_2, "All Day, PC Pilsner", 0, 0, 0, 0, 0, 0
week_45_page_2, Galettes, 0, 0, 0, 0, 0, 0
week_45_page_3, Yogurt, 32, 0, 20, 24, 16, 0
week_45_page_3, Yoghurt, 15, 0, 10, 12, 9, 0
week_45_page_3, Crackers, 5, 0, 2, 4, 2, 0
week_45_page_3, Herbal Tea, 2, 0, 2, 2, 2, 0
week_45_page_3, Avocado Oil Chips, 2, 0, 0, 1, 0, 0
week_45_page_3, Herbal Teas, 0, 0, 0, 0, 0, 0
week_45_page_3, Ice Cream Novelties, 0, 0, 0, 0, 0, 0
week_45_page_4, Omega 3, 15, 0, 4, 9, 2, 0
week_45_page_4, Organic Tea, 1, 0, 0, 0, 0, 0
week_45_page_4, Organic Kale, 0, 0, 0, 0, 0, 0
week_45_page_4, Half & Half , 0, 0, 0, 0, 0, 0
week_45_page_4, Half & Half, 0, 0, 0, 0, 0, 0
week_45_page_4, Pork Breakfast Sausages, 0, 0, 0, 0, 0, 0
week.”, , 0, 0, 0, 0, 0, 0
week_46_page_1, Napa Chicken Salad, 506, 0, 99, 100, 16, 0
week_46_page_1, New York Strips, 6, 0, 5, 5, 4, 0
week_46_page_1, Organic Gala Apples, 3, 0, 2, 2, 0, 0
week_46_page_1, 3 lb. Bag Organic Gala Apples, 0, 0, 0, 0, 0, 0
week_46_page_1, 3 lb. Bag Organic gala Apples, 0, 0, 0, 0, 0, 0
week_46_page_1, Strip, 0, 0, 0, 0, 0, 0
week_46_page_2, Yogurt, 20, 0, 16, 20, 12, 0
week_46_page_2, Organic Mustards, 9, 0, 5, 6, 4, 0
week_46_page_2, Bunny Crackers, 3, 0, 2, 2, 2, 0
week_46_page_2, Yoghurt, 0, 0, 0, 0, 0, 0
week_46_page_2, Crackers, 0, 0, 0, 0, 0, 0
week_46_page_2, Kettle Chips, 0, 0, 0, 0, 0, 0
week_46_page_2, BBQ Sauces, 0, 0, 0, 0, 0, 0
week_46_page_3, Hamburger & Hot Dog Buns, 599, 0, 87, 257, 48, 0
week_46_page_3, Organic Hamburger & Hot Dog Buns, 25, 0, 14, 16, 12, 0
week_46_page_3, Chocolate Bars, 9, 0, 8, 8, 8, 0
week_46_page_3, Pinot Noir, 6, 0, 2, 3, 2, 0
week_46_page_3, Pies, 0, 0, 0, 0, 0, 0
week_46_page_3, "Signature Red, White & Blue Pie", 0, 0, 0, 0, 0, 0
week_46_page_3, Organic Hamburger & Hotdog Buns, 0, 0, 0, 0, 0, 0
week_46_page_3, Graduation Catering Trays, 0, 0, 0, 0, 0, 0
week_46_page_3, Pinot Noir & Pinot Gris, 0, 0, 0, 0, 0, 0
week_46_page_3, Chocolate Bar, 0, 0, 0, 0, 0, 0
week_46_page_3, Catering Trays, 0, 0, 0, 0, 0, 0
week_46_page_3, Hotdog Buns, 0, 0, 0, 0, 0, 0
week_46_page_4, Organic Tea, 22, 0, 12, 16, 6, 0
week_46_page_4, Organic Kale, 6, 0, 6, 6, 6, 0
week_46_page_4, Guacamole, 5, 0, 4, 4, 2, 0
week_46_page_4, Strawberries, 0, 0, 0, 0, 0, 0
week_46_page_4, Yellow Squash, 0, 0, 0, 0, 0, 0
week_46_page_4, Organic Oats, 0, 0, 0, 0, 0, 0
week_46_page_4, Variety Packs, 0, 0, 0, 0, 0, 0
week_46_page_4, Big Tomato, 0, 0, 0, 0, 0, 0
week_46_page_4, Water, 0, 0, 0, 0, 0, 0
week_46_page_4, Leg Quarters, 0, 0, 0, 0, 0, 0
week_46_page_4, Corn, 0, 0, 0, 0, 0, 0
week_47_page_1, Blueberries, 29, 0, 8, 23, 8, 0
week_47_page_1, Omega 3, 6, 0, 4, 6, 1, 0
week_47_page_1, Organic Blueberries, 0, 0, 0, 0, 0, 0
week_47_page_1, Wild American Shrimp, 0, 0, 0, 0, 0, 0
week_47_page_1, Baby Back Ribs, 0, 0, 0, 0, 0, 0
week_47_page_1, Potato Salad, 0, 0, 0, 0, 0, 0
week_47_page_1, Coleslaw, 0, 0, 0, 0, 0, 0
week_47_page_1, Seedless Watermelon, 0, 0, 0, 0, 0, 0
week_47_page_1, seedless Watermelon, 0, 0, 0, 0, 0, 0
week_47_page_1, "Potato Salads, Macaroni Salad & Coleslaw", 0, 0, 0, 0, 0, 0
week_47_page_1, Seedless Watermelons, 0, 0, 0, 0, 0, 0
week_47_page_2, Omega 3, 750, 0, 48, 59, 32, 0
